mfr,ctg,dep,rev,mat,imp_mat,m_retail,land,role,core_dom,imp_kind,core_imp,core,identified,fx
"העידן האורגני בע""מ",חטיפי חלבון,חטיפי דגנים וחלבון,1.4410771321721485,0.55,0.12,0.28,0.62,UNK,0.136,,0.62,0.37550225426572825,0.6852216128881315,37.55022542657282
טבע ירוק שמאי שלמה,חטיפי חלבון,חטיפי דגנים וחלבון,0.8880342029179464,0.55,0.12,0.28,0.62,UNK,0.136,,0.62,0.37550225426572825,0.6852216128881315,37.55022542657282
יצרן פרטי,חטיפי חלבון,חטיפי דגנים וחלבון,88.96733980600305,0.55,0.12,0.28,0.62,BUCKET,0.136,,0.62,0.37550225426572825,0.6852216128881315,37.55022542657282
"פארם אקספרס ישראל י.ג.י. בע""מ",חטיפי חלבון,חטיפי דגנים וחלבון,5.784879534048205,0.55,0.12,0.28,0.62,UNK,0.136,,0.62,0.37550225426572825,0.6852216128881315,37.55022542657282
תנובה חלב,חטיפי חלבון,חטיפי דגנים וחלבון,45.72034496125568,0.55,0.12,0.28,0.62,DOM,0.136,,0.62,0.136,0.6852216128881315,13.600000000000001
"מור ים מרקטינג בע""מ",בייגלה,חטיפים מלוחים,1.5602192475550505,0.4,0.7,0.28,0.65,UNK,0.35,,0.65,0.37227638686595105,0.7953678108353943,37.22763868659511
ליברס,בייגלה,חטיפים מלוחים,1.4612173837954217,0.4,0.7,0.28,0.65,UNK,0.35,,0.65,0.37227638686595105,0.7953678108353943,37.22763868659511
פרוטרי שיווק,בייגלה,חטיפים מלוחים,3.997483090975022,0.4,0.7,0.28,0.65,DOM,0.35,,0.65,0.35,0.7953678108353943,35.0
אריסטוקרט מ.ב.ל יבוא,בייגלה,חטיפים מלוחים,0.03586587111829391,0.4,0.7,0.28,0.65,IMP,0.35,TRADER,0.77,0.77,0.7953678108353943,77.0
ספק כללי,חטיפים,חטיפים מלוחים,31.321067404025037,0.4,0.7,0.28,0.65,BUCKET,0.35,,0.65,0.3973902988889322,0.9464455650140394,39.73902988889322
אבאל יזמות,חטיפים,חטיפים מלוחים,1.9751678371368313,0.4,0.7,0.28,0.65,DOM,0.35,,0.65,0.35,0.9464455650140394,35.0
אשבול בעמ,חטיפים,חטיפים מלוחים,7.316754774549504,0.4,0.7,0.28,0.65,UNK,0.35,,0.65,0.3973902988889322,0.9464455650140394,39.73902988889322
ג. וילי פוד,חטיפים,חטיפים מלוחים,30.04972374664397,0.4,0.7,0.28,0.65,IMP,0.35,TRADER,0.77,0.77,0.9464455650140394,77.0
פאן אינטר,חטיפים,חטיפים מלוחים,2.896906272763834,0.4,0.7,0.28,0.65,IMP,0.35,MIXED,0.65,0.65,0.9464455650140394,65.0
צ'יקי מונקי,חטיפים,חטיפים מלוחים,1.4012349952489447,0.4,0.7,0.28,0.65,UNK,0.35,,0.65,0.3973902988889322,0.9464455650140394,39.73902988889322
"דולין. איי.-יבוא ויצוא בע""מ",חטיפים,חטיפים מלוחים,1.3363207308202811,0.4,0.7,0.28,0.65,IMP,0.35,TRADER,0.77,0.77,0.9464455650140394,77.0
פרינגלס,חטיפים,חטיפים מלוחים,267.12862056398814,0.4,0.7,0.28,0.65,IMP,0.35,BRAND,0.55,0.55,0.9464455650140394,55.00000000000001
יוניליוור ישראל,חטיפים,חטיפים מלוחים,154.00827295431833,0.4,0.7,0.28,0.65,DOM,0.35,,0.65,0.35,0.9464455650140394,35.0
ליימן שליסל,חטיפים,חטיפים מלוחים,47.71476402962172,0.4,0.7,0.28,0.65,IMP,0.35,TRADER,0.77,0.77,0.9464455650140394,77.0
"מיה תעשיות מזון בע""מ",חטיפים,חטיפים מלוחים,120.61135461139052,0.4,0.7,0.28,0.65,DOM,0.35,,0.65,0.35,0.9464455650140394,35.0
פופ סטאר,חטיפים,חטיפים מלוחים,1.6477800830899652,0.4,0.7,0.28,0.65,UNK,0.35,,0.65,0.3973902988889322,0.9464455650140394,39.73902988889322
מולטי פלייקס,חטיפים,חטיפים מלוחים,4.0113486481686795,0.4,0.7,0.28,0.65,UNK,0.35,,0.65,0.3973902988889322,0.9464455650140394,39.73902988889322
"שטראוס גרופ בע""מ",חטיפים,חטיפים מלוחים,2472.1477390619984,0.4,0.7,0.28,0.65,DOM,0.35,,0.65,0.35,0.9464455650140394,35.0
פאן אינטר,פופ קורן למיקרו,חטיפים מלוחים,0.15521809305934037,0.4,0.7,0.28,0.65,IMP,0.35,MIXED,0.65,0.65,0.6609403624221099,65.0
ליימן שליסל,פופ קורן למיקרו,חטיפים מלוחים,159.87564423201366,0.4,0.7,0.28,0.65,IMP,0.35,TRADER,0.77,0.77,0.6609403624221099,77.0
סוגת,פופ קורן למיקרו,חטיפים מלוחים,2.6663551947543516,0.4,0.7,0.28,0.65,DOM,0.35,,0.65,0.35,0.6609403624221099,35.0
פופ סטאר,פופ קורן למיקרו,חטיפים מלוחים,56.19793498230794,0.4,0.7,0.28,0.65,UNK,0.35,,0.65,0.7605487463733324,0.6609403624221099,76.05487463733324
סנו,מוצרים לטיפול בשיער,טיפוח השיער,1.1904431608006014,0.3,0.8,0.33,0.55,DOM,0.31,,0.55,0.31,0.9150336968645381,31.0
אורגניק זון בעמ,מרכך שיער,טיפוח השיער,0.10347349971655981,0.3,0.8,0.33,0.55,UNK,0.31,,0.55,0.37529167534483165,0.8913972270060614,37.529167534483165
דר פישר,מרכך שיער,טיפוח השיער,3.8668233602714004,0.3,0.8,0.33,0.55,DOM,0.31,,0.55,0.31,0.8913972270060614,31.0
גרנייה,מרכך שיער,טיפוח השיער,3.0933392037937817,0.3,0.8,0.33,0.55,UNK,0.31,,0.55,0.37529167534483165,0.8913972270060614,37.529167534483165
"פירפארם בע""מ",מרכך שיער,טיפוח השיער,0.15737622389256264,0.3,0.8,0.33,0.55,UNK,0.31,,0.55,0.37529167534483165,0.8913972270060614,37.529167534483165
יצרן פרטי,מרכך שיער,טיפוח השיער,15.465758503483908,0.3,0.8,0.33,0.55,BUCKET,0.31,,0.55,0.37529167534483165,0.8913972270060614,37.529167534483165
פוליבה,מרכך שיער,טיפוח השיער,1.4710626694175564,0.3,0.8,0.33,0.55,IMP,0.31,BRAND,0.45000000000000007,0.45000000000000007,0.8913972270060614,45.00000000000001
יוניליוור ישראל,שמפו,טיפוח השיער,381.60219827081835,0.3,0.8,0.33,0.55,DOM,0.31,,0.55,0.31,0.8810143269938492,31.0
סנו,שמפו,טיפוח השיער,239.03916990048145,0.3,0.8,0.33,0.55,DOM,0.31,,0.55,0.31,0.8810143269938492,31.0
יוניליוור ישראל,שמפו+מרכך,טיפוח השיער,1.3001352583624017,0.3,0.8,0.33,0.55,DOM,0.31,,0.55,0.31,0.9213314786013163,31.0
סנו,שמפו+מרכך,טיפוח השיער,4.076269644250759,0.3,0.8,0.33,0.55,DOM,0.31,,0.55,0.31,0.9213314786013163,31.0
יצרן פרטי,שמפו/מרכך לילדים,טיפוח השיער,16.464420234398847,0.3,0.8,0.33,0.55,BUCKET,0.31,,0.55,0.3215035974996564,0.8585414217431425,32.15035974996564
ג'ונסון וג'ונסון,שמפו/מרכך לילדים,טיפוח השיער,3.7782194189287006,0.3,0.8,0.33,0.55,UNK,0.31,,0.55,0.3215035974996564,0.8585414217431425,32.15035974996564
סנו,ניקוי הפנים רגיל,טיפוח פנים,0.7787989361236839,0.28,0.85,0.33,0.55,DOM,0.30800000000000005,,0.55,0.30800000000000005,1.0,30.800000000000004
גרנייה,קרם פנים,טיפוח פנים,14.457880389787137,0.28,0.85,0.33,0.55,UNK,0.30800000000000005,,0.55,0.44395635018988816,0.6451329738800464,44.39563501898881
פרוקטר וגמבל,קרם פנים לגבר,טיפוח פנים,2.417375769526035,0.28,0.85,0.33,0.55,IMP,0.30800000000000005,BRAND,0.45000000000000007,0.45000000000000007,0.9581440538786871,45.00000000000001
היכל היין שקד גולן,יין אדום,יינות שולחניים,323.7631260015632,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.184327957115379,0.7247602195860673,18.4327957115379
ויטה פרי הגליל,יין אדום,יינות שולחניים,2.064178542162045,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.184327957115379,0.7247602195860673,18.4327957115379
יקב פלטר בעמ,יין אדום,יינות שולחניים,0.31451539200376366,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.184327957115379,0.7247602195860673,18.4327957115379
יקב תשבי,יין אדום,יינות שולחניים,6.915277716155278,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.184327957115379,0.7247602195860673,18.4327957115379
יקבי טפרברג,יין אדום,יינות שולחניים,195.45291714904548,0.4,0.25,0.25,0.65,DOM,0.17,,0.65,0.17,0.7247602195860673,17.0
יקבי כרמל,יין אדום,יינות שולחניים,386.49820656237785,0.4,0.25,0.25,0.65,DOM,0.17,,0.65,0.17,0.7247602195860673,17.0
יקבי ציון,יין אדום,יינות שולחניים,51.91644497406983,0.4,0.25,0.25,0.65,DOM,0.17,,0.65,0.17,0.7247602195860673,17.0
ישרקו ישראל,יין אדום,יינות שולחניים,21.107456743724832,0.4,0.25,0.25,0.65,IMP,0.17,TRADER,0.77,0.77,0.7247602195860673,77.0
יצרן פרטי,יין אדום,יינות שולחניים,21.12125204810837,0.4,0.25,0.25,0.65,BUCKET,0.17,,0.65,0.184327957115379,0.7247602195860673,18.4327957115379
היכל היין שקד גולן,יין לבן,יינות שולחניים,171.3233896535558,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.22281557262208726,0.6929729836271016,22.281557262208725
ויטה פרי הגליל,יין לבן,יינות שולחניים,1.672617889962222,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.22281557262208726,0.6929729836271016,22.281557262208725
יקבי טפרברג,יין לבן,יינות שולחניים,57.67614580390483,0.4,0.25,0.25,0.65,DOM,0.17,,0.65,0.17,0.6929729836271016,17.0
יקבי כרמל,יין לבן,יינות שולחניים,143.8713211448877,0.4,0.25,0.25,0.65,DOM,0.17,,0.65,0.17,0.6929729836271016,17.0
יקבי ציון,יין לבן,יינות שולחניים,9.785047169863635,0.4,0.25,0.25,0.65,DOM,0.17,,0.65,0.17,0.6929729836271016,17.0
ישרקו ישראל,יין לבן,יינות שולחניים,23.28960045525541,0.4,0.25,0.25,0.65,IMP,0.17,TRADER,0.77,0.77,0.6929729836271016,77.0
יצרן פרטי,יין לבן,יינות שולחניים,10.381980256792863,0.4,0.25,0.25,0.65,BUCKET,0.17,,0.65,0.22281557262208726,0.6929729836271016,22.281557262208725
אלפא מגה פוד בעמ,יינות מתוקים,יינות שולחניים,6.00188696354759,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.1776580587569,0.9445678094635458,17.76580587569
מ.אקרמן,יינות מתוקים,יינות שולחניים,1.768072030139342,0.4,0.25,0.25,0.65,IMP,0.17,TRADER,0.77,0.77,0.9445678094635458,77.0
טמפו,יינות מתוקים,יינות שולחניים,5.085512413529741,0.4,0.25,0.25,0.65,DOM,0.17,,0.65,0.17,0.9445678094635458,17.0
יקבי ארזה,יינות מתוקים,יינות שולחניים,10.614512290248921,0.4,0.25,0.25,0.65,DOM,0.17,,0.65,0.17,0.9445678094635458,17.0
קדם ייבוא מוצרים (תירוש,יינות מתוקים,יינות שולחניים,0.35554793157704,0.4,0.25,0.25,0.65,IMP,0.17,TRADER,0.77,0.77,0.9445678094635458,77.0
הגביע,יינות תירוש,יינות שולחניים,8.15417350489845,0.45,0.7,0.25,0.65,DOM,0.385,,0.65,0.385,0.7203476846346895,38.5
יקבי טפרברג,יינות תירוש,יינות שולחניים,41.4475733218649,0.45,0.7,0.25,0.65,DOM,0.385,,0.65,0.385,0.7203476846346895,38.5
יקבי כרמל,יינות תירוש,יינות שולחניים,369.20940616216535,0.45,0.7,0.25,0.65,DOM,0.385,,0.65,0.385,0.7203476846346895,38.5
יקבי ציון,יינות תירוש,יינות שולחניים,79.90195994675447,0.45,0.7,0.25,0.65,DOM,0.385,,0.65,0.385,0.7203476846346895,38.5
יצרן פרטי,יינות תירוש,יינות שולחניים,178.6386630544494,0.45,0.7,0.25,0.65,BUCKET,0.385,,0.65,0.42729575164651773,0.7203476846346895,42.72957516465177
אחים חמוי בעמ,ירקות קפואים,ירקות ופירות קפואים,2.6826642537876806,0.55,0.55,0.27,0.7,UNK,0.37250000000000005,,0.7,0.4366721250945714,0.7264076393748841,43.66721250945714
ד.ר שיווק בעמ,ירקות קפואים,ירקות ופירות קפואים,190.32219485907706,0.55,0.55,0.27,0.7,IMP,0.37250000000000005,MIXED,0.7,0.7,0.7264076393748841,70.0
קבוצת אסם סחר,ירקות קפואים,ירקות ופירות קפואים,70.82374262373293,0.55,0.55,0.27,0.7,IMP,0.37250000000000005,TRADER,0.82,0.82,0.7264076393748841,82.0
לייב,ירקות קפואים,ירקות ופירות קפואים,4.357277846244188,0.55,0.55,0.27,0.7,UNK,0.37250000000000005,,0.7,0.4366721250945714,0.7264076393748841,43.66721250945714
מ.ב.גלאט עוף,ירקות קפואים,ירקות ופירות קפואים,9.455305360485605,0.55,0.55,0.27,0.7,DOM,0.37250000000000005,,0.7,0.37250000000000005,0.7264076393748841,37.25000000000001
"מוצרי איכות אמריקאיים בע""מ",ירקות קפואים,ירקות ופירות קפואים,17.318068502229643,0.55,0.55,0.27,0.7,IMP,0.37250000000000005,TRADER,0.82,0.82,0.7264076393748841,82.0
ספק כללי,פירות קפואים,ירקות ופירות קפואים,19.741739161596612,0.55,0.55,0.27,0.7,BUCKET,0.37250000000000005,,0.7,0.46046654796346176,0.4750797634668983,46.046654796346175
חיים פסקוביץ,פירות קפואים,ירקות ופירות קפואים,0.09974702488515043,0.55,0.55,0.27,0.7,UNK,0.37250000000000005,,0.7,0.46046654796346176,0.4750797634668983,46.046654796346175
יוניליוור,פירות קפואים,ירקות ופירות קפואים,1.339952424902961,0.55,0.55,0.27,0.7,DOM,0.37250000000000005,,0.7,0.37250000000000005,0.4750797634668983,37.25000000000001
יצרן פרטי,תבלינים ורטבים קפואים,ירקות ופירות קפואים,27.78030938054095,0.55,0.55,0.27,0.7,BUCKET,0.37250000000000005,,0.7,0.5857965175607428,0.8354603956053253,58.57965175607428
אגדת לחם,לחם ארוז מיוחד,לחם ותחליפיו,5.500361940623714,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
בר-אל מוצרים ללא גלוטן,לחם ארוז מיוחד,לחם ותחליפיו,1.6677940087138283,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
קונדיטורית ברון,לחם ארוז מיוחד,לחם ותחליפיו,46.743936537501064,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
גרין לייט פוד בעמ,לחם ארוז מיוחד,לחם ותחליפיו,21.543442560938043,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
הד החתם,לחם ארוז מיוחד,לחם ותחליפיו,0.15530964453595875,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
גיבעקס,לחם ארוז מיוחד,לחם ותחליפיו,1.700334286468169,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
"המאפה של ד""ר מרק",לחם ארוז מיוחד,לחם ותחליפיו,56.51254005204328,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8345651763064146,40.25
טאוברד,לחם ארוז מיוחד,לחם ותחליפיו,6.827793157206139,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
מאפיית אגמי בעמ,לחם ארוז מיוחד,לחם ותחליפיו,84.93436487754047,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8345651763064146,40.25
מאפיית לה פרינה,לחם ארוז מיוחד,לחם ותחליפיו,4.9091220355918885,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8345651763064146,40.25
מאפיית שלמה,לחם ארוז מיוחד,לחם ותחליפיו,5.298309653814061,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8345651763064146,40.25
מאפית רומן,לחם ארוז מיוחד,לחם ותחליפיו,5.907718838880834,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8345651763064146,40.25
מפעל מטבל,לחם ארוז מיוחד,לחם ותחליפיו,0.34092786399999997,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
"לחם השדה בע""מ",לחם ארוז מיוחד,לחם ותחליפיו,2.3846154179126122,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
ק.א. שוקולד,לחם ארוז מיוחד,לחם ותחליפיו,28.75408254815252,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
יצרן פרטי,לחם ארוז מיוחד,לחם ותחליפיו,30.14347889504894,0.35,0.95,0.25,0.65,BUCKET,0.40249999999999997,,0.65,0.4285849459982874,0.8345651763064146,42.85849459982874
מאפית דגנית עין הבר,לחם חשוף,לחם ותחליפיו,73.18772370572673,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8505348978280359,40.25
קונדיטוריה דואט,לחם חשוף,לחם ותחליפיו,10.828633266556475,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8505348978280359,40.25
רוני ודני בית מאפה בעמ,לחם חשוף,לחם ותחליפיו,0.019218652668740004,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4244681289988481,0.8505348978280359,42.44681289988481
מאפיית אגמי בעמ,לחם מפוקח ארוז,לחם ותחליפיו,6.23203763704487,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.860662199231829,40.25
יצרן פרטי,לחם מפוקח ארוז,לחם ותחליפיו,115.24031811555774,0.35,0.95,0.25,0.65,BUCKET,0.40249999999999997,,0.65,0.4363823349485834,0.860662199231829,43.63823349485834
ספק כללי,לחמניות ארוזות,לחם ותחליפיו,77.77519071299402,0.35,0.95,0.25,0.65,BUCKET,0.40249999999999997,,0.65,0.4636759122622636,0.8106120334047935,46.36759122622636
"ביכורים מזון ומאפה בע""מ",לחמניות ארוזות,לחם ותחליפיו,0.9929317757241006,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4636759122622636,0.8106120334047935,46.36759122622636
ג'נרל מילס,לחמניות ארוזות,לחם ותחליפיו,10.702098316711465,0.35,0.95,0.25,0.65,IMP,0.40249999999999997,BRAND,0.55,0.55,0.8106120334047935,55.00000000000001
ליב בעמ,לחמניות ארוזות,לחם ותחליפיו,0.8386005762485773,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4636759122622636,0.8106120334047935,46.36759122622636
מאפית ברמן,לחמניות ארוזות,לחם ותחליפיו,38.181553282930736,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8106120334047935,40.25
